dataSource,camera_site,deployment,date,time,date2,time2,species,dataNotes
Ohio Small Mammals,YWS1,NA,09/24/2019,21:18,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS1,NA,09/24/2019,21:18,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/05/2019,19:06,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/05/2019,19:06,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/05/2019,19:06,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/05/2019,19:06,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/05/2019,19:06,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/05/2019,19:06,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/05/2019,19:06,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/05/2019,19:06,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/05/2019,19:06,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/05/2019,19:06,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/05/2019,19:06,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/05/2019,19:06,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:16,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:17,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:17,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:17,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:17,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:17,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:17,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:17,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:17,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:17,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:17,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:17,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:17,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:17,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:17,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:17,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:17,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:19,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:19,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:19,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:20,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:20,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,07/06/2019,10:21,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS2,NA,09/24/2019,21:18,NA,NA,Long-tailed weasel,
Ohio Small Mammals,YWS3,NA,05/09/2019,05:45,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,7/25/2024,6:58,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,7/25/2024,6:51,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:42,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,7/25/2024,6:58,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run B1 - South Bucket,Spring Run B1 South Bucket,6/10/2023,7:09,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:42,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,7/25/2024,6:59,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run B1 - South Bucket,Spring Run B1 South Bucket,6/10/2023,7:09,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run B1 - South Bucket,Spring Run B1 South Bucket,6/10/2023,7:09,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:42,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,7/25/2024,6:58,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A1 - East Bucket,A1_East_2024,5/29/2024,1:10,NA,NA,Unknown weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:42,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:40,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A1 - East Bucket,A1_East_2024,5/29/2024,1:10,NA,NA,Unknown weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,7/25/2024,6:58,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:40,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:42,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:42,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,7/25/2024,6:58,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,7/25/2024,6:51,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,7/25/2024,7:01,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:42,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:42,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,7/25/2024,7:01,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:41,NA,NA,Long-tailed weasel,
WildlifeInsights - Spring Run Wetland Exploration,Spring Run A2 - West Bucket,A2_West_2024,8/15/2024,2:40,NA,NA,Long-tailed weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/20/2024,0:46,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:30,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:31,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:31,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR1,Big Island Location 1 Forest Bait,7/13/2024,8:38,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR1,Big Island Location 1 Forest Bait,7/13/2024,8:39,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:30,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR1,Big Island Location 1 Forest Bait,7/13/2024,8:38,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:31,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:30,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR1,Big Island Location 1 Forest Bait,7/13/2024,8:39,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:30,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:31,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/20/2024,0:46,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:31,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,9:15,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/20/2024,0:46,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:31,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/20/2024,0:46,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:30,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/20/2024,0:46,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:30,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:30,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR1,Big Island Location 1 Forest Bait,7/13/2024,8:38,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:30,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR1,Big Island Location 1 Forest Bait,7/13/2024,8:38,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR1,Big Island Location 1 Forest Bait,7/13/2024,8:38,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR1,Big Island Location 1 Forest Bait,7/13/2024,8:39,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:30,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:30,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/20/2024,0:46,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR1,Big Island Location 1 Forest Bait,7/13/2024,8:39,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/20/2024,0:46,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:30,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/20/2024,0:46,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR1,Big Island Location 1 Forest Bait,7/13/2024,8:39,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:31,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:30,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR1,Big Island Location 1 Forest Bait,7/13/2024,8:39,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR1,Big Island Location 1 Forest Bait,7/13/2024,8:38,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:31,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:31,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:30,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:31,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:30,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR1,Big Island Location 1 Forest Bait,7/13/2024,8:38,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:31,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:30,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/20/2024,0:46,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/20/2024,0:46,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:30,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR1,Big Island Location 1 Forest Bait,7/13/2024,8:39,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR1,Big Island Location 1 Forest Bait,7/13/2024,8:39,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR1,Big Island Location 1 Forest Bait,7/13/2024,8:38,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/20/2024,0:46,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR1,Big Island Location 1 Forest Bait,7/13/2024,8:39,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:30,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:31,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:30,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR1,Big Island Location 1 Forest Bait,7/17/2024,7:34,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/18/2024,20:27,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR1,Big Island Location 1 Forest Bait,7/17/2024,7:34,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR1,Big Island Location 1 Forest Bait,7/17/2024,7:34,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR1,Big Island Location 1 Forest Bait,7/13/2024,8:38,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:31,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/20/2024,0:46,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:30,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:30,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:30,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:30,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR1,Big Island Location 1 Forest Bait,7/13/2024,8:38,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:30,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:30,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR1,Big Island Location 1 Forest Bait,7/13/2024,8:38,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR2,Delaware Location 3 Forest,7/19/2024,5:30,NA,NA,Unknown weasel,
WildlifeInsights - Mostela Boxes,BR1,Big Island Location 1 Forest Bait,7/13/2024,8:38,NA,NA,Unknown weasel,
WildlifeInsights - Carnivore Coexistence,24_ZAL,24_ZAL_Session_8,8/23/2021,4:48,8/23/2021,4:48,Unknown weasel,
WildlifeInsights - Carnivore Coexistence,24_ZAL,24_ZAL_Session_7,8/9/2021,3:26,8/9/2021,3:26,Unknown weasel,
WildlifeInsights - Carnivore Coexistence,24_ZAL,24_ZAL_Session_7,8/8/2021,5:14,8/8/2021,5:15,Unknown weasel,
WildlifeInsights - HBNC Wildlife Survey 2020-2021,Browning Camera 4,RRS BOBCAT 3A 06/23/2021,7/4/2021,3:00,NA,NA,Unknown weasel,
WildlifeInsights - HBNC Wildlife Survey 2020-2022,Browning Camera 1,RR 33 01/27/2021,3/16/2021,21:14,NA,NA,Unknown weasel,
WildlifeInsights - HBNC Wildlife Survey 2020-2023,Browning Camera 1,RR 33 01/27/2021,2/21/2021,22:01,NA,NA,Unknown weasel,
WildlifeInsights - HBNC Wildlife Survey 2020-2024,Browning Camera 1,RR 33 01/27/2021,2/21/2021,22:01,NA,NA,Unknown weasel,
WildlifeInsights - HBNC Wildlife Survey 2020-2025,Browning Camera 1,RR 33 01/27/2021,3/18/2021,20:26,NA,NA,Unknown weasel,
WildlifeInsights - HBNC Wildlife Survey 2020-2026,Browning Camera 1,RR 33 01/27/2021,2/27/2021,1:41,NA,NA,Unknown weasel,
WildlifeInsights - HBNC Wildlife Survey 2020-2027,Browning Camera 4,RRS BOBCAT 3A 06/23/2021,7/4/2021,3:00,NA,NA,Unknown weasel,
